國立中央大學,岩石力學,岩石力學 董家鈞教授 剪力的影響因素64027 20100512,https://www.youtube.com/embed/BNxhL4jyHqg,,
國立中央大學,岩石力學,岩石力學 董家鈞教授 Q&A：不連續面與弱面與風化的判別64027 20100423,https://www.youtube.com/embed/RsMXYdX3_YY,,
國立中央大學,岩石力學,岩石力學 董家鈞教授  應力64027 20100224 2,https://www.youtube.com/embed/3OA6fVtP9jo,,
國立中央大學,岩石力學,岩石力學 董家鈞教授 單壓情況下的岩石行為64027 20100414 2,https://www.youtube.com/embed/PV3Esv1_0i0,,
國立中央大學,岩石力學,岩石力學 董家鈞教授 Q&A：應力張量的表示、作業1-5的三種運算方式與應力系統的座標系統說明64027 20100310 2,https://www.youtube.com/embed/Q1x0agTn1LA,,
國立中央大學,岩石力學,岩石力學 董家鈞教授 立體投影法－重要性、等角投影與等面積投影、繪圖與分析64027 20100331 2,https://www.youtube.com/embed/Ywdu_Arg7l4,,
國立中央大學,岩石力學,岩石力學 董家鈞教授  岩石力學的重要與應用：岩石力學之於工程與地球科學64027 20100224 1,https://www.youtube.com/embed/xLi8rxjUyJg,,
國立中央大學,岩石力學,岩石力學 董家鈞教授 不連續面特性64027 20100319 1,https://www.youtube.com/embed/tpZWdcD94c4,,
國立中央大學,岩石力學,岩石力學 董家鈞教授 不連續面特性64027 20100319 2,https://www.youtube.com/embed/smUkeiZFnLc,,
國立中央大學,岩石力學,岩石力學 董家鈞教授 強度與破壞、應力路徑、破壞包絡線、Mohr-Coulomb破壞準則、作業1-5題目講解、應變64027 20100305,https://www.youtube.com/embed/xwgAmTRA20g,,
國立中央大學,岩石力學,岩石力學 董家鈞教授 不連續面特性－位態orientation64027 20100317 2,https://www.youtube.com/embed/Y0GGej5_AHQ,,
國立中央大學,客家研究經典選讀,劉宏、張慧梅《原生性認同、祖籍地聯繫與跨國網絡的建構》 1,https://www.youtube.com/embed/k7fexz8aGGE,莊英章《家族與婚姻：臺灣北部兩個閩客村落之研究》之導論與結論-PDF,http://ocw.ncu.edu.tw/ocwdata/992_71007/992-71007-20110311.pdf
國立中央大學,客家研究經典選讀,劉宏、張慧梅《原生性認同、祖籍地聯繫與跨國網絡的建構》 2,https://www.youtube.com/embed/4U6lHFxdjtw,談《客家政治與經濟》之客家政治與經濟導論-PDF,http://ocw.ncu.edu.tw/ocwdata/992_71007/992-71007-20110407.pdf
國立中央大學,客家研究經典選讀,談《客家政治與經濟》之客家政治與經濟導論 2,https://www.youtube.com/embed/ynsvN1Fn-j4,從《我國族群型代表性行政機關的設置及其意涵》談起-PDF,http://ocw.ncu.edu.tw/ocwdata/992_71007/992-71007-20110414.pdf
國立中央大學,客家研究經典選讀,蕭新煌、黃世明《台灣地方社會與客家政治力》 2,https://www.youtube.com/embed/6ezdnBM5i5k,蕭新煌、黃世明《台灣地方社會與客家政治力》-PDF,http://ocw.ncu.edu.tw/ocwdata/992_71007/992-71007-20110414-2.pdf
國立中央大學,客家研究經典選讀,談《客家政治與經濟》之客家政治與經濟導論 1,https://www.youtube.com/embed/u6rWKGYPZ0o,蕭新煌、黃世明《台灣政治轉型下的客家運動及其對地方社會的影響》-PDF,http://ocw.ncu.edu.tw/ocwdata/992_71007/992-71007-20110428.pdf
國立中央大學,客家研究經典選讀,蕭新煌、黃世明《台灣政治轉型下的客家運動及其對地方社會的影響》,https://www.youtube.com/embed/Sy8lu4CyY34,羅烈師《台灣客家研究概論宗教信仰篇》-PDF,http://ocw.ncu.edu.tw/ocwdata/992_71007/992-71007-20110505.pdf
國立中央大學,客家研究經典選讀,莊英章《家族與婚姻：臺灣北部兩個閩客村落之研究》之導論與結論 1,https://www.youtube.com/embed/amZ2xBlqels,鍾國允《客家基本法》之分析-PDF,http://ocw.ncu.edu.tw/ocwdata/992_71007/992-71007-20110519.pdf
